"Volume","Volume_Title","Volume_Subtitle","Chapter","Chapter_Title","Paragraph","Paragraph_Title","Line"
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","2","第二段　夕霧、女三の宮を他の女性と比較",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","3","第三段　柏木、女三の宮に執心",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","4","第四段　柏木ら東町に集い遊ぶ",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","5","第五段　南町で蹴鞠を催す",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","6","第六段　女三の宮たちも見物す",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","7","第七段　唐猫、御簾を引き開ける",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","8","第八段　柏木、女三の宮を垣間見る",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","13","第十三章　女三の宮の物語　柏木、女三の宮を垣間見る","9","第九段　夕霧、事態を憂慮す",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","14","第十四章　女三の宮の物語　蹴鞠の後宴","1","第一段　蹴鞠の後の酒宴",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","14","第十四章　女三の宮の物語　蹴鞠の後宴","2","第二段　源氏の昔語り",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","14","第十四章　女三の宮の物語　蹴鞠の後宴","3","第三段　柏木と夕霧、同車して帰る",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","14","第十四章　女三の宮の物語　蹴鞠の後宴","4","第四段　柏木、小侍従に手紙を送る",0
"34","第三十四帖 若菜上","光る源氏の准太上天皇時代三十九歳暮から四十一歳三月までの物語","14","第十四章　女三の宮の物語　蹴鞠の後宴","5","第五段　女三の宮、柏木の手紙を見る",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","1","第一章　柏木の物語　女三の宮の結婚後","1","第一段　六条院の競射",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","1","第一章　柏木の物語　女三の宮の結婚後","2","第二段　柏木、女三の宮の猫を預る",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","1","第一章　柏木の物語　女三の宮の結婚後","3","第三段　柏木、真木柱姫君には無関心",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","1","第一章　柏木の物語　女三の宮の結婚後","4","第四段　真木柱、兵部卿宮と結婚",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","1","第一章　柏木の物語　女三の宮の結婚後","5","第五段　兵部卿宮と真木柱の不幸な結婚生活",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","1","第一段　冷泉帝の退位",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","2","第二段　六条院の女方の動静",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","3","第三段　源氏、住吉に参詣",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","4","第四段　住吉参詣の一行",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","5","第五段　住吉社頭の東遊び",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","6","第六段　源氏、往時を回想",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","7","第七段　終夜、神楽を奏す",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","2","第二章　光る源氏の物語　住吉参詣","8","第八段　明石一族の幸い",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","3","第三章　朱雀院の物語　朱雀院の五十賀の計画","1","第一段　女三の宮と紫の上",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","3","第三章　朱雀院の物語　朱雀院の五十賀の計画","2","第二段　花散里と玉鬘",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","3","第三章　朱雀院の物語　朱雀院の五十賀の計画","3","第三段　朱雀院の五十の賀の計画",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","3","第三章　朱雀院の物語　朱雀院の五十賀の計画","4","第四段　女三の宮に琴を伝授",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","3","第三章　朱雀院の物語　朱雀院の五十賀の計画","5","第五段　明石女御、懐妊して里下り",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","3","第三章　朱雀院の物語　朱雀院の五十賀の計画","6","第六段　朱雀院の御賀を二月十日過ぎと決定",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","4","第四章　光る源氏の物語　六条院の女楽","1","第一段　六条院の女楽",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","4","第四章　光る源氏の物語　六条院の女楽","2","第二段　孫君たちと夕霧を召す",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","4","第四章　光る源氏の物語　六条院の女楽","3","第三段　夕霧、箏を調絃す",0
"35","第三十五帖 若菜下","光る源氏の准太上天皇時代四十一歳三月から四十七歳十二月までの物語","4","第四章　光る源氏の物語　六条院の女楽","4","第四段　女四人による合奏",0
